review_id,text,rating,label,app_id,app_name,date,source
syn_11046,banyak bug sangat mengecewakan sih,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_00131,aplikasinya sangat bagus dan cepat loh,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_02680,aplikasinya sangat bagus dan cepat,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03944,aplikasi lemot sering force close loh,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_09598,cukup baik tapi masih ada bug,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_00774,aplikasi lemot sering force close,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_10076,pelayanan sangat memuaskan,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_06911,barang sesuai deskripsi sangat puas,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_00469,diskon banyak belanja hemat,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_10521,pelayanan sangat memuaskan sekali,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_11127,agak lambat tapi masih oke,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04081,bisa dipakai tapi butuh perbaikan,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05589,cepat responsif tidak lemot loh,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05344,lumayan bagus ada kekurangan kecil,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_05875,biasa saja tidak istimewa,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_06618,bisa dipakai tapi butuh perbaikan,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_00563,pelayanan sangat memuaskan,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01905,fitur lengkap mudah digunakan,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10236,pengiriman lama banget tidak puas,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08072,fitur lengkap mudah digunakan sih,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_04783,pelayanan buruk driver tidak ramah,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01576,lag parah tidak bisa dipakai,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_08639,pengiriman lama banget tidak puas sekali,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_10696,fitur tidak berfungsi sama sekali,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_06209,lumayan pengiriman agak lama,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_11105,mantap aplikasi terbaik loh,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_00079,cepat responsif tidak lemot ya,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10923,kualitas oke harga terjangkau,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_03131,barang sesuai deskripsi sangat puas loh,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06067,sering hang dan keluar sendiri,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05400,kecewa aplikasi sampah,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_03421,cepat responsif tidak lemot,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10908,aplikasinya sangat bagus dan cepat ya,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06240,fitur tidak berfungsi sama sekali,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_04046,biasa saja tidak istimewa loh,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_08300,mudah digunakan sangat membantu,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_10783,diskon banyak belanja hemat sih,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01904,fiturnya lumayan tapi perlu update,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_06435,kualitas oke harga terjangkau,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_01851,aplikasinya sangat bagus dan cepat loh,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_07937,fitur lengkap mudah digunakan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_03651,lumayan pengiriman agak lama,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02791,barang sesuai deskripsi sangat puas banget,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10025,lumayan pengiriman agak lama bangettt,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01145,mantap aplikasi terbaik banget,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05218,desain bagus pengalaman menyenangkan,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_06857,barang tidak sesuai kecewa berat,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_10175,kualitas oke harga terjangkau,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09932,desain bagus pengalaman menyenangkan,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_00852,aplikasinya sangat bagus dan cepat,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_01494,diskon banyak belanja hemat,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_03060,aplikasinya sangat bagus dan cepat,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02422,cepat responsif tidak lemot,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04184,cepat responsif tidak lemot ya,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_01805,CS tidak responsif sangat buruk bangettt,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_04201,pelayanan sangat memuaskan sekali,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03463,banyak bug sangat mengecewakan,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_04862,cukup baik tapi masih ada bug,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_00188,agak lambat tapi masih oke,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01123,barang sesuai deskripsi sangat puas,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09918,cepat responsif tidak lemot sih,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_10483,oke lah untuk sehari-hari,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05701,fitur lengkap mudah digunakan sih,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01594,pengiriman lama banget tidak puas,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05957,aplikasi lemot sering force close,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_00500,fitur tidak berfungsi sama sekali,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_02464,pelayanan buruk driver tidak ramah banget,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02372,barang sesuai deskripsi sangat puas loh,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06518,aplikasinya sangat bagus dan cepat,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_05138,sering error dan lambat banget sekali,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_00590,pelayanan sangat memuaskan ya,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10072,bisa dipakai tapi butuh perbaikan,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05822,mantap aplikasi terbaik banget,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_03671,cukup membantu walau kadang error,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_05616,oke lah untuk sehari-hari bangettt,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02075,bisa dipakai tapi butuh perbaikan,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_09482,pengiriman lama banget tidak puas,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02968,biasa saja tidak istimewa,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04700,mantap aplikasi terbaik loh,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_00777,fitur tidak berfungsi sama sekali sih,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_02270,driver ramah dan tepat waktu,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_10531,aplikasi lemot sering force close bangettt,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_01194,lag parah tidak bisa dipakai,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_08316,banyak bug sangat mengecewakan banget,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05653,mudah digunakan sangat membantu loh,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_08889,tidak bisa login akun hilang,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03027,tidak bisa login akun hilang,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_03082,desain bagus pengalaman menyenangkan,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07217,barang tidak sesuai kecewa berat,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01113,barang sesuai deskripsi sangat puas,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03574,barang tidak sesuai kecewa berat banget,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_06728,tidak bisa login akun hilang sekali,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_08538,lumayan pengiriman agak lama,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_04972,pelayanan buruk driver tidak ramah,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09340,pelayanan buruk driver tidak ramah,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03447,aplikasinya sangat bagus dan cepat,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09513,grafik keren gameplay mantap,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05872,mudah digunakan sangat membantu,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_00565,pelayanan sangat memuaskan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05825,lumayan lah sesuai harga,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_01803,biasa saja tidak istimewa,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03116,pelayanan buruk driver tidak ramah,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06935,pelayanan sangat memuaskan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_01642,mudah digunakan sangat membantu sekali,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06825,pengiriman lama banget tidak puas sih,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_11650,kecewa aplikasi sampah,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_02184,kecewa aplikasi sampah,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06498,sering error dan lambat banget,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_00046,kualitas oke harga terjangkau ya,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01149,fitur tidak berfungsi sama sekali,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_04785,agak lambat tapi masih oke,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_09249,fitur lengkap mudah digunakan,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_00765,diskon banyak belanja hemat,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05932,pelayanan buruk driver tidak ramah,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_09211,pelayanan buruk driver tidak ramah sih,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01566,cepat responsif tidak lemot,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09480,diskon banyak belanja hemat,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_06377,pelayanan sangat memuaskan banget,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_07127,fiturnya lumayan tapi perlu update,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_07130,standar tidak buruk tidak bagus,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_09545,mudah digunakan sangat membantu bangettt,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_09104,aplikasinya sangat bagus dan cepat,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_04336,mudah digunakan sangat membantu,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02613,barang sesuai deskripsi sangat puas,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_01011,sering hang dan keluar sendiri bangettt,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09505,barang tidak sesuai kecewa berat,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_09123,aplikasinya sangat bagus dan cepat,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02991,pengiriman lama banget tidak puas,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_11874,kecewa aplikasi sampah loh,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_03485,desain bagus pengalaman menyenangkan,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10436,selalu crash saat login,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06594,barang sesuai deskripsi sangat puas,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02559,diskon banyak belanja hemat,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_11084,pelayanan sangat memuaskan,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_10351,netral saja tidak terlalu bagus,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_10359,diskon banyak belanja hemat,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_10456,cepat responsif tidak lemot,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07660,update terbaru jauh lebih baik,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_10645,lumayan bagus ada kekurangan kecil,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_01345,aplikasinya sangat bagus dan cepat bangettt,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_01444,agak lambat tapi masih oke ya,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_08992,pengiriman lama banget tidak puas ya,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04921,aplikasi lemot sering force close ya,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_10358,cepat responsif tidak lemot loh,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_00080,kualitas oke harga terjangkau,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05613,sering error dan lambat banget,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10847,oke lah untuk sehari-hari ya,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_00335,driver ramah dan tepat waktu,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07093,barang sesuai deskripsi sangat puas bangettt,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10385,aplikasinya sangat bagus dan cepat sih,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09952,update terbaru jauh lebih baik,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_01572,fitur lengkap mudah digunakan,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08351,biasa saja tidak istimewa banget,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10566,lag parah tidak bisa dipakai sih,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_00879,kecewa aplikasi sampah bangettt,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_02254,lag parah tidak bisa dipakai,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10417,update terbaru jauh lebih baik,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01509,mantap aplikasi terbaik,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_01896,desain bagus pengalaman menyenangkan,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06330,aplikasinya sangat bagus dan cepat,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06847,grafik keren gameplay mantap,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03858,aplikasinya sangat bagus dan cepat,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06252,grafik keren gameplay mantap,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01845,cepat responsif tidak lemot sekali,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_00111,aplikasi lemot sering force close,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_00472,mudah digunakan sangat membantu,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09705,driver ramah dan tepat waktu,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_03323,cepat responsif tidak lemot,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_11706,fitur tidak berfungsi sama sekali,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_07798,pengiriman lama banget tidak puas ya,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04077,barang sesuai deskripsi sangat puas banget,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_11034,bisa dipakai tapi butuh perbaikan bangettt,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01183,desain bagus pengalaman menyenangkan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05735,update terbaru jauh lebih baik sekali,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_05844,banyak bug sangat mengecewakan,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_08414,grafik keren gameplay mantap sih,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07411,tidak bisa login akun hilang,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_02108,desain bagus pengalaman menyenangkan,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04073,cukup baik tapi masih ada bug,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_03997,grafik keren gameplay mantap,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06501,kualitas oke harga terjangkau,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09554,lumayan pengiriman agak lama,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10873,netral saja tidak terlalu bagus,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05186,driver ramah dan tepat waktu,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_08953,lag parah tidak bisa dipakai,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_02310,netral saja tidak terlalu bagus sekali,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07692,update terbaru jauh lebih baik sekali,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_06814,desain bagus pengalaman menyenangkan bangettt,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05692,standar tidak buruk tidak bagus,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09171,barang tidak sesuai kecewa berat,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_07706,mudah digunakan sangat membantu bangettt,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10452,barang sesuai deskripsi sangat puas,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_11226,sering error dan lambat banget,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05035,aplikasinya sangat bagus dan cepat bangettt,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09675,lumayan lah sesuai harga,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05022,banyak bug sangat mengecewakan,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_11558,cukup membantu walau kadang error,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01193,fitur lengkap mudah digunakan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_00045,fitur lengkap mudah digunakan banget,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_11973,update terbaru jauh lebih baik,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09892,standar tidak buruk tidak bagus sekali,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04483,agak lambat tapi masih oke sekali,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_01578,pelayanan buruk driver tidak ramah,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03595,mantap aplikasi terbaik,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_04982,barang sesuai deskripsi sangat puas,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09034,tidak bisa login akun hilang,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01584,agak lambat tapi masih oke,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02963,update terbaru jauh lebih baik,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_06176,mantap aplikasi terbaik ya,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10408,sering error dan lambat banget loh,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_05011,kualitas oke harga terjangkau,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_06991,desain bagus pengalaman menyenangkan ya,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07235,lag parah tidak bisa dipakai,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05736,barang sesuai deskripsi sangat puas,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_00315,CS tidak responsif sangat buruk loh,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10461,grafik keren gameplay mantap,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_11950,barang tidak sesuai kecewa berat,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06754,grafik keren gameplay mantap,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_10984,pelayanan sangat memuaskan sih,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02290,pengiriman lama banget tidak puas,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01624,pelayanan buruk driver tidak ramah bangettt,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05556,aplikasinya sangat bagus dan cepat sih,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_03524,kualitas oke harga terjangkau banget,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05377,update terbaru jauh lebih baik,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_11739,bisa dipakai tapi butuh perbaikan,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_11128,kecewa aplikasi sampah,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_10990,cukup membantu walau kadang error,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01071,aplikasinya sangat bagus dan cepat,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04353,aplikasi lemot sering force close,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_07108,mudah digunakan sangat membantu,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10825,lag parah tidak bisa dipakai,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_10129,mudah digunakan sangat membantu loh,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_06051,tidak bisa login akun hilang,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_00409,fitur lengkap mudah digunakan,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_04048,diskon banyak belanja hemat,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03680,aplikasinya sangat bagus dan cepat bangettt,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09185,diskon banyak belanja hemat,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_00576,fiturnya lumayan tapi perlu update,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07744,bisa dipakai tapi butuh perbaikan,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03708,driver ramah dan tepat waktu,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_10496,netral saja tidak terlalu bagus,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_00713,pelayanan buruk driver tidak ramah,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07779,biasa saja tidak istimewa,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10404,mudah digunakan sangat membantu,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01087,biasa saja tidak istimewa,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_06022,cukup membantu walau kadang error,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04975,grafik keren gameplay mantap,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_02344,agak lambat tapi masih oke,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08962,standar tidak buruk tidak bagus,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_01454,pelayanan sangat memuaskan,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04743,fiturnya lumayan tapi perlu update bangettt,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_08565,aplikasinya sangat bagus dan cepat,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03059,tidak bisa login akun hilang,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_00881,fitur tidak berfungsi sama sekali,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01710,grafik keren gameplay mantap,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03169,aplikasinya sangat bagus dan cepat,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10933,selalu crash saat login bangettt,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02391,update terbaru jauh lebih baik,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06480,barang sesuai deskripsi sangat puas,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_11807,grafik keren gameplay mantap,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02245,cukup baik tapi masih ada bug,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_08218,desain bagus pengalaman menyenangkan sekali,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03048,driver ramah dan tepat waktu,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05803,grafik keren gameplay mantap,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
